NAME	LT_HSC_Ctrl_1	LT_HSC_Ctrl_2	LT_HSC_Ctrl_3	LT_HSC_shCTCF_1	LT_HSC_shCTCF_2	LT_HSC_shCTCF_3	ST_HSC_Ctrl_1	ST_HSC_Ctrl_2	ST_HSC_Ctrl_3	ST_HSC_shCTCF_1	ST_HSC_shCTCF_2	ST_HSC_shCTCF_3	CD34+/CD38+_Ctrl_1	CD34+/CD38+_Ctrl_2	CD34+/CD38+_Ctrl_3	CD34+/CD38+shCTCF_1	CD34+/CD38+shCTCF_2	CD34+/CD38+shCTCF_3
PARP11	3.57343	4.15953	3.39389	3.46841	4.02117	3.86294	2.86177	3.35655	2.97783	3.25031	3.00419	3.14513	2.68456	3.78211	3.19941	2.70965	2.63131	2.41686
FGF23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF6	0.106365	0	0	0	0	0	0	0	0	0	0	0.109176	0	0	0	0	0	0
C12orf4	10.3196	10.6338	11.9341	11.547	9.86594	11.1866	9.99865	12.3208	10.7128	10.1589	11.3371	9.99787	13.1088	11.8307	13.1386	11.5009	13.6088	12.7875
AKAP3	0.503231	0.945989	0.565162	0.315029	0.663176	0.846732	0.307832	0.298618	0.474332	0.427552	0.155027	0.504194	0.428938	0.170367	0.20715	0.41303	0.184106	0.201605
ANO2	0	0.0603278	0.0140908	0.0419085	0.0146999	0.0734514	0	0	0.0328787	0	0	0.0143396	0	0	0	0.0164492	0	0
VWF	0.467971	0.757458	0.385757	0.557352	1.06569	0.727957	0.440053	0.817456	0.48214	0.741416	1.40037	0.689714	0.635235	0.169942	0.0808736	0.488146	0.111116	0.076118
TNFRSF1A	63.9011	54.6448	60.6548	50.1965	51.0768	52.2657	66.6617	37.67	57.3603	57.1924	42.1454	53.5639	20.0919	25.9205	32.8542	18.8754	29.9728	29.5448
SCNN1A	0.122541	0.10656	0.033153	0.0492744	0.0345855	0.0345893	0	0.0187056	0.0773958	0.0364815	0.0181957	0.0675984	0.0201477	0.0648256	0.0647763	0	0.0959268	0.0344051
CD27-AS1	2.44047	2.56243	2.43519	3.62881	3.40998	3.38251	2.06892	1.80488	2.92883	3.03638	2.34123	2.49011	2.00752	2.88592	1.90907	2.41981	2.36965	2.50884
VAMP1	8.99979	9.16757	11.2693	11.8316	8.42676	9.76623	9.10919	8.23631	10.3725	12.7224	10.3824	11.0263	7.7842	8.36912	12.2912	7.79344	9.88014	11.795
MRPL51	354.066	380.337	393.276	439.3	418.801	417.975	357.481	357.354	339.68	394.031	378.814	356.415	522.028	540.722	439.903	506.43	451.613	550.096
IFFO1	7.16929	5.62681	8.17879	4.34941	3.62198	3.8019	6.17573	7.22338	6.64612	6.2245	4.82825	5.91511	4.54856	4.4353	4.29716	3.86843	4.93674	3.81311
NOP2	60.8298	50.4944	55.0448	55.9915	55.2428	52.9743	70.0367	61.3394	60.2824	64.9311	55.8486	60.0689	80.7736	63.3649	66.3616	71.3649	60.6871	62.8125
CHD4	38.5873	33.4809	36.7027	34.3481	31.1941	31.6606	48.3756	49.6465	48.6418	45.5598	46.0194	43.5733	43.2145	37.3769	40.0342	40.9865	38.7833	29.2711
SCARNA11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LPAR5	1.33096	0.794272	1.26362	1.32876	0.772829	1.21042	8.28401	18.3454	7.98412	7.32127	16.32	8.30746	35.5857	22.337	24.8444	29.409	17.6896	15.3956
ACRBP	2.21487	2.1955	2.7946	2.46783	3.16376	3.84824	3.03516	3.79863	4.1884	2.45174	4.22067	3.73149	4.16015	4.13026	4.72655	4.24089	6.1941	6.52262
ING4	35.6505	34.2879	36.1878	35.4577	39.5367	36.573	33.7602	34.1965	33.0844	34.8329	32.3957	34.2693	30.1853	36.4347	38.4217	31.1741	37.8678	45.9989
ZNF384	22.146	20.5704	21.875	20.6475	20.3218	20.409	22.6427	23.9695	24.1848	22.8089	23.799	24.3998	20.0577	18.0204	18.6028	17.8399	18.1552	15.3852
PIANP	0	0.0210742	0	0.0229257	0.0205066	0.0204892	0	0	0.0270709	0	0.0215746	0.0236744	0.0282254	0	0	0	0.0227947	0.0722709
MLF2	160.619	155.162	168.195	174.533	183.527	175.145	165.508	144.239	143.381	167.152	147.905	154.757	129.607	133.138	119.747	134.145	134.642	136.829
CDCA3	59.8873	51.0604	37.1085	60.5043	60.0362	46.1826	67.9683	76.7787	66.4122	70.4436	55.3491	62.2868	89.2228	91.4927	72.0686	89.5555	73.8936	77.6747
SPSB2	6.85974	6.00335	6.12784	6.20103	3.7312	4.91646	5.85592	4.99557	6.49283	4.8449	4.33074	6.46245	6.19843	4.53383	5.09343	4.93497	4.16329	4.43581
PHB2	194.551	165.8	177.492	178.652	184.332	159.69	211.341	209.715	229.512	212.488	199.382	215.809	307.603	261.791	220.084	279.521	208.669	258.511
SCARNA12	5.74156	3.32758	4.85894	11.9661	9.89889	10.9182	9.8644	7.78222	13.3021	6.62415	8.63881	14.677	17.2068	7.77833	17.3559	16.8104	17.9532	18.3765
LPCAT3	74.8059	75.0321	76.6198	75.5366	79.5441	72.901	78.9346	91.5311	77.9521	78.5639	79.8929	73.2569	112.459	89.5773	88.4654	111.322	78.8616	87.2675
C1R	2.56456	2.42787	1.58149	1.68637	2.05496	1.72341	1.21724	1.3448	1.30906	1.23287	0.800923	1.34429	0.237495	0.261042	0.381683	0.256847	0.254373	0.379874
C1RL	2.71363	2.93132	2.85005	2.67822	3.02572	2.76233	1.79879	1.33958	1.74107	2.12889	1.46517	2.07098	1.36247	1.46409	1.37468	0.979476	1.5036	1.46974
RBP5	0.0756931	0.314516	0.362166	0.142605	0.150707	0.300609	0.155733	0.492741	0.171484	0.160819	0.318032	0.304179	0.0915323	0	0.096861	0.0869115	0.0859608	0
CD163L1	0	0	0	0.0111715	0.0235062	0.0234932	0.0122904	0.0126889	0.0131329	0	0	0	0	0.0361861	0.0146369	0.0131327	0.0260215	0.0466239
CD163	0	0	0	0.0250975	0	0	0	0.0142548	0	0	0	0.0377952	0	0.135572	0.0658305	0.0147607	0.21945	0.170389
APOBEC1	0	0	0	0	0.162281	0	0.251269	0.177013	0.0924805	0.173372	0.171281	0.492932	0	0.168771	0.104606	0	0.4641	0.249689
GDF3	0.907483	0.659407	1.32304	7.43296	5.88214	6.24102	1.04477	1.26635	1.13833	5.12272	6.81337	6.49515	0.189876	0.602959	0.202067	0.302179	2.93071	1.44749
CLEC4C	0	0	0	0	0	0.106106	0	0	0	0	0	0.0529699	0	0	0	0	0	0.146682
SLC2A14	0.717845	0.216596	0.176594	1.19887	0.157825	0.131384	1.4813	0.227676	0.295136	1.52866	0.276819	0.206595	6.56066	4.68316	4.71805	6.86793	4.19237	3.09978
SLC2A3	13.7898	16.2678	15.0429	20.4555	19.3824	22.3524	17.6323	37.6566	23.6785	18.274	45.1123	25.8081	34.5444	20.7932	19.5987	32.326	25.9775	20.352
C3AR1	1.57833	0.7739	1.35451	2.79497	2.04299	2.43073	3.60061	4.71595	2.76714	4.76538	4.7436	3.90155	3.06913	10.1487	12.3456	2.84547	13.0823	16.983
POU5F1P3	0.124913	0.0645301	0.119261	0.0587907	0.0620726	0.0619341	0	0	0.140722	0.0660603	0.0654485	0	0.0746449	0.0643189	0	0.142232	0.0703622	0
FAM90A1	0.114015	0.324605	0.108116	0.214174	0.112749	0.24782	0.188262	0.146304	0.0758228	0.166663	0.237262	0.17674	0.10533	0.27828	0.084696	0.177316	0.0752662	0.224794
FAM86FP	0.737674	0.612273	0.466701	0.641688	0.973196	0.270044	0.479195	0.380269	0.515745	0.828481	0.682808	0.371712	0.66511	0.306069	0.373121	0.699997	0.512383	0.324084
LOC389634	0.256485	0.40803	0.123835	0.969307	0	0.383897	0	1.97524	0.59353	0.692638	0.816015	1.06779	0.324524	0.26974	0.169521	1.06457	0.751213	0.808707
CLEC4E	0	0	0	0	0	0.0267904	0	0	0	0	0	0	0	0.0552053	0.168237	0	0	0.02679
AICDA	0	0	0	0	0.0200691	0	0	0	0.044956	0	0.105566	0.0196352	0	0	0	0.0900667	0.0223028	0.0199826
MFAP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217517	0	0
M6PR	107.599	121.568	109.933	119.022	129.926	115.683	116.079	139.029	119.208	114.986	135.873	113.607	159.834	157.878	160.351	145.705	151.713	165.662
LINC00612	0.0791469	0.161184	0.0750981	0.297409	0.443718	0.13037	0.0816622	0.112956	0.117136	0.0275781	0.439487	0.153732	0.0916766	0.0805808	0.163677	0.0881149	0.116353	0.052128
A2M	0.0585452	0.0474125	0.0221644	0.0769355	0.0581917	0.023113	0.0483675	0.0374494	0.0775179	0.0365454	0.048636	0	0.0803686	0.249193	0.10079	0.0387568	0.345573	0.149061
PZP	0.0354744	0.0119708	0	0	0	0.0233418	0	0.0126069	0.013048	0	0	0	0	0	0	0	0	0.0115804
A2MP1	0	0.112649	0	0	0.0542972	0	0.0563284	0	0	0.23078	0.0572265	0.108292	0	0	0	0	0	0
MIR1244-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDX12P	7.62634	5.65638	4.81845	5.30675	5.54213	5.39949	6.57911	5.2785	6.11873	7.14781	7.62989	7.75297	4.81532	4.24616	5.20803	5.15568	5.83275	3.63576
KLRB1	0	0	0	0	0	0	0	0	0	0	0	0	0.133403	0.224088	0.560097	0	0.248325	0
CLECL1	1.99284	1.82518	1.18534	2.61092	3.49281	1.24238	1.82123	1.56187	1.21691	2.82913	2.85539	2.35528	1.25715	4.43408	6.40304	2.2379	5.57145	9.12128
CD69	43.7113	47.6222	50.249	55.7376	52.3337	62.3267	27.9132	23.4378	23.3662	30.5603	28.196	31.4414	27.7613	28.7972	35.4285	34.5153	31.5137	35.3554
CLEC2B	23.2928	29.9656	29.6919	32.1885	41.8085	34.4391	12.5371	9.70083	12.5068	14.8332	10.9407	14.6943	5.77735	13.2969	10.644	6.80783	12.6846	16.3765
CLEC2A	0.0784645	0	0	0	0	0	0	0	0	0.0834298	0	0	0	0	0.100584	0	0	0
CLEC1B	0.0842409	0.0878193	0.161472	0.158794	0.072138	0	0	0.314326	0.19154	0.384642	0.456615	0.218001	1.04895	0.599146	0.64804	0.861494	0.384706	0.368338
CLEC1A	0.101612	0	0	0	0.201247	0.133992	0	0	0	0	0.0353116	0	0.0789705	0	0	0	0	0
CLEC7A	8.39455	13.7291	9.38877	11.6318	13.2633	12.0245	1.84958	0.988103	2.38414	1.15539	1.05569	1.08608	0	1.40716	1.00792	0	0.905905	1.30857
OLR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123659	0.238278	0	0.0535261	0.213438
KLRC4,KLRC4-KLRK1,KLRK1	0	0	0.0368104	0	0.0767215	0	0.0399137	0	0	0	0.0403957	0	0.135963	1.87213	0.971858	0.130293	2.30208	1.46702
KLRC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0693893	0	0.204404	0.202098	0.068147
KLRC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0554583	0	0	0	0
KLRC1	0.0461781	0	0	0	0.0916136	0	0	0.049697	0.0516753	0	0	0	0	0	0	0	0	0.0461737
KLRAP1	0.897919	1.10257	1.0274	0.967574	0.783838	0.417614	0.517724	1.55475	0.85012	1.04905	0.577422	1.35939	1.31541	1.31752	1.31078	1.08789	1.16474	2.06121
MAGOHB	24.8306	24.0942	26.6917	28.5228	25.2015	28.8997	21.1716	20.4605	20.4567	21.8684	22.9049	22.7161	31.3867	39.0232	31.9902	34.6201	31.6471	36.1583
STYK1	4.89023	5.86187	5.59652	5.5458	7.43615	6.40865	3.12585	2.79262	3.26766	4.00104	2.77697	3.56203	0.627738	1.18444	0.882724	0.583589	1.34194	1.59075
CSDA	179.75	164.124	169.311	190.676	190.147	183.57	171.378	150.11	153.944	169.905	149.148	164.569	164.513	156.589	146.809	171.173	152.956	161.98
TAS2R7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TAS2R8	0	0.0798405	0	0	0	0	0	0	0	0	0	0.0772416	0	0	0	0	0	0
TAS2R9	0	0	0	0	0	0	0	0	0	0	0.0661799	0	0	0.0650439	0.240503	0	0	0
TAS2R10	0.310074	0.483513	0.0742033	0.365147	0.385943	0.153955	0.159471	0.168293	0.263629	0.0823981	0.0814522	0.38989	0	0.320857	0.198624	0.0891108	0.52879	0.632173
PRH1,PRH1-PRR4,PRR4	7.78775	4.89756	5.18674	5.47465	6.56884	4.51653	6.34912	7.30741	6.88208	4.30987	6.62291	5.25769	8.18295	7.84465	4.30407	6.53822	4.90906	6.68093
TAS2R13	0.112094	0.19108	0	0.070246	0	0.073932	0.192633	0	0.0833278	0.0783968	0.0389787	0	0	0.0381737	0	0	0	0.0371605
TAS2R14	0.88998	0.307984	0.638575	0.489001	0.812004	0.515373	0.381508	0.48259	0.923544	0.314988	0.389407	0.595443	0.626936	0.38331	0.284467	0.59552	0.420778	0.52812
TAS2R50	0.278206	0.144145	0.199462	0.327475	0.484305	0.138031	0.0715751	0.301329	0.314347	0.0737379	0.0729761	0.417458	0.250942	0.0717873	0.177337	0.079549	0.314807	0.141101
TAS2R20	0.90205	0.7616	0.886139	0.672256	0.923758	0.830391	0.770029	0.533393	0.761051	0.521039	0.745487	0.909167	0.795859	0.761181	0.696757	0.972462	0.515888	0.770444
TAS2R19	0.160856	0.418557	0.770276	0.833609	0.400581	0.559219	0.744423	0.611623	0.639006	0.25672	0.169107	0.56749	0.0976702	0.166605	0.619409	0.185253	0.274851	0
TAS2R31	0.81157	0.490172	0.323146	0.318398	0.26904	0.402584	0.62646	0.512493	0.763543	0.214965	0.567491	0.540518	0.243597	0.139524	0.430541	0.0772584	0.305758	0.205562
TAS2R46	0.0768237	0.319371	0.147065	0.144746	0.0764956	0	0.237073	0.166752	0.261203	0.0816431	0.242136	0.0772446	0.27898	0.397389	0.295163	0.441366	0.261958	0.0782803
TAS2R43	0.805217	0.69461	0.256471	0.631792	0.400372	0.399413	0.966896	0.726296	0.7574	0.426489	0.844493	0.938154	0.322103	0.346022	0.597829	0.0766279	0.151652	0
TAS2R30	0	0.0763224	0.0703419	0.0692571	0.0731842	0.145978	0.07565	0.159455	0.416088	0	0.154409	0.0737617	0.177488	0.379945	0.469838	0.168621	0.333614	0.0747696
TAS2R42	0	0	0.0718971	0.0707795	0	0.0745994	0	0	0.0850959	0	0	0	0	0	0	0.0862463	0	0
PRB3	0	0	0	0	0.0615453	0	0	0	0	0.0654922	0	0	0	0	0	0	0	0
PRB4	0	0	0	0	0.0779	0	0	0	0	0	0	0	0	0	0	0	0.132648	0.118988
PRB1	0	0.119565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRB2	0	0	0	0.0414255	0	0	0	0.0947643	0	0	0	0.0433011	0	0	0	0	0	0
RNU6-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP6	4.32503	4.9274	3.86125	4.90825	4.97539	4.28164	3.80283	3.7893	4.47161	4.53377	4.19822	4.32175	3.6519	2.36719	2.85402	3.54472	3.00491	2.20656
MANSC1	19.295	22.0032	23.6472	16.2508	20.4356	19.2922	13.2383	11.9717	11.5163	11.5326	11.5147	10.6368	7.92004	6.3488	4.91648	8.26062	5.23147	5.46045
LOH12CR2	0.241562	0.535922	0.880714	0.605609	0.598512	0.597618	0.24903	0.302801	0.584257	0.422754	0.882446	0.592053	0.943871	0.782224	0.906946	0.768552	0.447566	0.72199
DUSP16	0.416452	0.764743	0.659248	0.654054	0.620827	0.654094	0.272137	0.289697	0.346526	0.450485	0.432209	0.481181	0.174534	0.206509	0.260771	0.271407	0.213273	0.15783
GPR19	1.31834	0.886114	1.31861	1.56511	1.5118	1.50982	0.393554	1.15379	1.00464	1.27272	1.33845	1.11816	0.768982	0.7437	1.03845	0.77646	0.691922	1.44679
GPRC5D	0.066152	0.068451	0.442391	0.186846	0.526207	0.131242	0.0680907	0.0715833	0.149276	0.140107	0.138734	0.198058	0.0793197	0.0682046	0.0841421	0.0754985	0	0
HEBP1	42.7205	47.9613	45.5947	49.7965	56.534	51.1521	40.817	28.2202	31.5702	42.087	32.1485	32.0238	57.0688	56.2021	44.4085	61.5525	45.64	55.8008
GSG1	0.0724156	0.0982317	0.0228893	0.158723	0.238761	0.119263	0.0249035	0.206585	0.187395	0.201731	0.125614	0.117043	0.167448	0.245602	0.278802	0.0536704	0.159483	0.0645978
C12orf36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLBD1	0.215391	0.439421	0.496708	0.404785	0.60918	0.182538	0	0.329751	0.0684316	0.0966321	0.256492	0.0299724	0	2.50968	1.3782	0.0343496	2.04086	1.58494
GUCY2C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014085
HIST4H4	1.56548	1.38651	1.23762	0.894876	2.22807	1.90407	0.96316	1.41671	1.13602	1.39914	1.70638	0	3.02615	3.44105	0	1.58481	1.95832	1.7561
WBP11	78.1232	74.4941	76.4665	74.7709	72.8375	77.0057	85.7773	82.0478	79.5027	82.6421	82.8826	80.6456	86.463	82.726	86.1168	95.9517	90.6573	84.858
C12orf69	0.167396	0.113704	0.0794369	0.157268	0.165643	0.441235	0	0.149375	0.123948	0.116713	0.145276	0.0813694	0.194148	0.0568366	0.10395	0.0621792	0.0307883	0.193116
ART4	0.0463149	0	0	0	0	0	0	0.299071	0	0.0487291	0.483931	0.182377	0.654918	0.237259	0.058182	1.56613	0.620085	0.787325
MGP	0.045208	0.0463827	0.0860757	0	0	0.0895229	0.0465911	0.0972861	0	0	0	0	0	0	0.0567544	0	0	0.0451771
ERP27	2.98394	1.7342	2.26279	1.63013	2.23797	2.27452	2.24478	2.46957	2.70087	2.87929	2.39899	3.20224	1.4181	1.77311	1.36261	1.40373	2.28625	1.607
ARHGDIB	1699.41	1716.71	1794.93	1944.19	1946.09	1816.97	1907.77	1903.13	1956.68	1974.4	1889.91	1876.46	1458.2	1812.17	1640.58	1435.52	1761.44	2194.67
RERG	0.448436	0.130391	0.638073	0.697934	0.354813	0.443129	0	0.0548262	0	0.240963	0.0266601	0.193367	0	0	0.0317639	0.0570099	0	0
EPS8	2.97435	4.64909	3.5295	6.27921	6.20806	6.33715	2.98789	4.2922	3.23962	3.43242	7.21376	3.87434	3.2534	2.40185	2.568	4.01359	4.6683	3.70732
SLC15A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LMO3	0.0652325	0.0293565	0	0.0153074	0	0.016099	0.0598235	0.0348136	0.0360533	0	0	0	0.0749157	0.0165473	0.0804433	0	0.0357457	0.0160096
RERGL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLCZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1A2	0	0	0	0	0.0146036	0	0	0	0	0	0	0	0	0	0	0	0	0
RECQL	34.9235	40.6173	40.16	39.0641	39.7211	35.9381	32.5145	36.4769	31.8076	31.891	37.0487	31.0273	31.9925	39.92	41.4139	32.3527	39.9434	42.8423
GYS2	0	0	0	0.0168183	0	0	0.0369798	0.0765103	0.0396258	0	0.0186201	0.0518884	0.0205977	0.0363744	0.154764	0.0991857	0.0196499	0.0176051
LDHB	1629.04	1573.16	1717.66	1866.27	1717.25	1640.23	1800.52	1782.12	1733.09	1755.38	1702.74	1620.04	2112.49	2272.35	2004.4	2109.97	1995.69	2441.53
KCNJ8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0598831	0	0	0
ABCC9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST8SIA1	0.087048	0.0714184	0.0771559	0.076575	0.150314	0.0751313	0.011241	0.0289517	0.029939	0.022595	0.0395029	0.0104201	0.136202	0.29715	0.146624	0.185373	0.171831	0.201696
C2CD5	19.7839	19.6938	17.7055	22.2736	21.0086	20.2498	16.0109	20.4874	17.5095	17.9671	21.3068	19.8456	22.8584	18.5705	23.1942	23.7542	24.2657	20.2688
SOX5	0	0.116048	0	0.112575	0	0.0625653	0.0142039	0	0	0.0430223	0.0187243	0.0132452	0	0	0	0	0	0
LINC00477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BCAT1	73.4986	77.6044	79.7063	78.8014	79.9406	76.2891	70.3167	90.9853	83.4091	69.9301	82.9837	89.9409	69.3522	65.765	72.6459	62.0415	69.5765	57.6775
C12orf77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASC1	0.0255703	0.0509442	0.0487576	0.0240445	0.204057	0.050794	0.026418	0.221798	0	0.0261372	0.187878	0.0728538	0.266182	0.120571	0.189234	0.0556712	0.19893	0.025283
KRAS	23.3645	23.6864	22.363	26.9533	23.5788	24.9229	21.3152	23.2797	20.5145	21.3977	22.9374	22.5671	24.6341	24.4899	25.2136	26.7436	28.5901	27.754
IFLTD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100506451	2.83047	2.39749	2.4477	2.82347	2.81739	3.40154	1.456	0.646306	1.09629	1.34464	0.938641	1.94402	0	0.616024	0.761908	0	0.422646	0.0757602
BHLHE41	0	0	0.0553519	0.0137192	0.0577451	0	0	0.0467756	0	0	0.0303658	0	0	0.0148233	0	0	0	0
ITPR2	5.75852	5.93425	4.511	6.33229	5.90389	4.68625	5.27166	4.55279	5.78294	4.92693	4.234	4.88218	5.86668	8.33606	11.1309	6.24643	9.01837	7.47968
ASUN	41.1381	43.6491	39.8814	39.6083	39.3323	38.4595	44.9084	43.8429	40.201	36.9146	34.6013	36.8977	54.3256	52.9629	52.2622	51.2156	49.0676	52.1026
TM7SF3	138.63	145.157	142.236	123.877	120.466	117.586	132.682	121.607	135.066	118.454	102.372	113.222	130.151	157.683	176.828	99.1881	142.148	160.675
C12orf71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANSC4	0	0.127316	0	0	0	0.061113	0	0.0666108	0.0694098	0	0.0645762	0	0.0736075	0	0	0	0	0.0622133
PTHLH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERGIC2	46.2265	49.4646	48.9128	50.4247	52.2926	47.1606	40.7834	40.269	37.7238	38.3469	37.9042	38.1055	51.0842	62.9935	61.2191	49.6939	56.1911	66.5103
OVCH1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMTC1	0	0.012245	0	0.00568436	0	0	0	0	0.013347	0	0.00628485	0	0	0	0	0	0.0132086	0
IPO8	14.6353	16.3762	17.6563	16.3902	17.1115	17.7541	15.3256	17.7787	16.8225	15.0533	17.5928	16.4837	18.2271	18.1196	18.0208	15.7225	17.534	12.5386
CAPRIN2	2.24297	2.46764	2.69982	2.93272	1.87535	2.4514	1.45234	2.53009	2.69966	2.03008	2.7198	1.99509	9.11457	5.44341	6.39724	8.77898	4.8377	4.85282
DDX11-AS1	0.987687	1.48059	1.59942	1.85599	1.43756	1.69432	1.01891	1.27578	1.22665	1.2158	1.36167	1.7806	0.809408	1.30243	0.866504	1.13388	1.05873	1.55225
FAM60A	38.9678	37.1896	39.0625	47.6059	47.7799	45.9183	39.2845	41.892	38.5538	40.2506	45.384	44.8609	52.4051	53.3539	52.1384	51.533	57.3266	60.6028
DENND5B	2.44471	2.54276	2.26882	2.22526	2.26783	2.25592	1.79234	1.84661	2.48624	1.83072	1.98666	2.02314	1.31427	1.94295	1.94616	1.07741	1.85905	1.82474
AMN1	6.60281	8.24482	7.98384	8.41266	9.8787	8.98844	5.25028	8.52654	6.86623	7.00893	8.37966	7.60804	6.00462	7.5517	7.14894	5.79469	7.41608	8.66156
H3F3C	1.93722	2.40391	1.72688	2.55321	2.50357	2.4978	2.59244	2.51443	1.31058	2.52884	2.36925	2.12434	3.78866	3.65992	2.54365	3.09221	4.29759	3.59149
RNU6-78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YARS2	25.064	23.144	27.2801	29.3571	26.3416	25.7026	28.3014	24.183	27.2892	26.7386	26.8538	25.4997	30.5716	28.2332	25.2347	30.8478	29.6895	32.4233
PKP2	4.81333	5.35465	4.18708	4.53387	4.95515	5.53271	3.85875	4.28313	4.04066	4.37837	4.11872	3.73047	1.57166	1.66217	2.64305	1.78208	1.87671	2.35383
SYT10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPNE8	9.94733	13.6235	11.2636	13.6093	12.6548	11.1863	8.32871	6.80963	8.3308	7.2662	7.04763	8.61743	8.80136	11.5136	10.125	10.0978	10.9012	11.0446
KIF21A	0.140525	0.439496	0.426782	0.124121	0.367193	0.114181	0.0597619	0.105651	0.0273165	0.034354	0.0681076	0.0475791	0.0565673	0.108785	0.0202787	0.0546016	0.0721353	0.0484624
ABCD2	0.0101234	0	0	0	0	0	0.0104554	0	0	0	0	0.00972489	0	0.0102543	0	0	0	0.00990409
SLC2A13	1.07555	0.539653	0.468949	0.787432	0.527025	1.02351	0.882488	1.01541	0.915904	0.800481	1.10024	0.863233	0.800056	0.864709	1.14154	1.0662	1.13959	0.976166
GXYLT1	7.6115	7.95826	7.94304	7.45948	8.05888	7.76795	6.221	8.06149	7.33454	6.29664	7.82804	7.80827	6.69576	5.96293	7.85718	6.76247	8.01438	6.38556
YAF2	3.18678	4.20932	2.59494	2.80124	3.06	3.40621	2.38849	2.36593	2.59191	2.34259	2.87686	2.67328	4.00434	4.29562	3.25743	3.57966	3.02043	3.55873
ZCRB1	43.2636	47.5432	48.8062	48.7756	49.3957	47.0863	39.8316	47.7435	38.022	42.7287	44.2129	42.3175	45.9503	57.8158	42.7595	44.3549	45.4654	60.0014
PRICKLE1	1.30189	1.3577	1.11039	1.63357	1.29856	1.27234	1.10474	3.93192	1.84993	2.21371	5.89916	2.56814	4.83797	1.77733	2.26846	6.76981	3.12794	4.05517
ADAMTS20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PUS7L	13.449	12.7859	12.3044	13.4744	13.1555	10.3346	9.72734	12.9766	11.7895	9.81034	10.2311	11.8921	12.4978	15.4275	15.3398	13.5658	14.4502	14.6918
TWF1	6.66759	5.90506	7.50817	3.46834	3.81468	3.53842	2.95536	3.72826	3.88128	2.17509	2.57328	2.55095	6.48142	5.98235	5.79314	3.9487	3.72842	4.10389
NELL2	0	0.035376	0.0165113	0.0163647	0.0689211	0	0	0	0	0	0	0	0	0	0	0	0.0191171	0.0171256
DBX2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RACGAP1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223028	0
PLEKHA8P1	6.01137	6.26541	6.86334	8.23306	6.55296	8.18911	7.61857	6.47852	6.61675	7.19936	7.83137	7.51239	7.70356	7.66385	7.80324	9.32335	9.69187	8.93844
RNY5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC400027	13.113	14.0814	16.1626	12.6423	15.8302	13.9287	11.1244	12.9588	12.0859	12.074	12.4669	13.1735	14.1777	18.3948	16.7321	14.8063	16.4744	19.8392
SCAF11	34.3416	34.7063	35.8587	34.9375	37.6919	35.5258	34.8662	46.4122	33.6893	33.3434	36.49	35.3948	36.6061	44.6779	41.7568	34.9508	41.9983	40.3273
SLC38A1	32.6678	30.5873	30.4218	27.0071	24.8841	26.0532	33.1634	33.2471	33.709	31.3472	25.3947	30.8836	27.5636	37.9909	39.351	25.1111	34.8883	34.3867
SLC38A2	76.8447	79.8775	77.3767	90.3278	82.6792	85.4788	75.9596	96.734	84.0212	80.6845	97.346	86.4979	94.148	99.335	117.121	86.7056	110.018	97.7229
