gene_id	sample_1	sample_2	status	value_1	value_2	log2_fold_change	test_stat	p_value	q_value	Gene Name
XLOC_010758	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.38706	6.4784	0.935604	2.69223	0.0001	0.000961775	LRP3
XLOC_010801	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.675287	1.21788	0.850794	1.56359	0.0073	0.0356734	ARHGAP33
XLOC_011266	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	181.449	137.47	-0.40045	-2.27095	0.00365	0.0203304	PRSS57
XLOC_011301	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.435791	1.03062	1.24181	2.11558	0.00135	0.00894156	DIRAS1
XLOC_011354	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	11.5381	17.008	0.559811	1.91024	0.0006	0.00452841	KHSRP,MIR3940
XLOC_011482	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.994631	1.60561	0.690885	1.58714	0.0068	0.0336914	LPHN1
XLOC_011617	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	94.8096	50.2608	-0.915599	-2.16735	0.0002	0.00176911	POLR2I
XLOC_011689	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	32.315	42.4088	0.392163	1.75266	0.00765	0.0370403	TGFB1
XLOC_011985	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.11346	6.25734	0.605197	1.78079	0.00235	0.014152	ZNF667
XLOC_012038	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	20.4111	28.2756	0.4702	1.9498	0.0005	0.00387949	RNF144A
XLOC_012125	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	5.44493	7.69635	0.499261	1.66374	0.00705	0.034685	EHD3
XLOC_012135	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.65039	7.40255	1.01997	2.91363	0.00005	0.000514911	LTBP1
XLOC_012136	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.8943	3.22979	0.769773	1.76727	0.0023	0.0138998	RASGRP3
XLOC_012213	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	35.3277	45.1283	0.353233	1.60708	0.011	0.0494714	MEIS1
XLOC_012224	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	33.894	25.0791	-0.434545	-1.882	0.00395	0.0216788	GMCL1
XLOC_012245	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	11.4622	8.04842	-0.510112	-1.91458	0.00095	0.00666836	STAMBP
XLOC_012475	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	15.8067	10.905	-0.535543	-2.10512	0.0002	0.00176911	GPD2
XLOC_012582	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	93.9348	72.7329	-0.369051	-1.65722	0.00335	0.0189432	BZW1
XLOC_012666	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.297454	0.929716	1.64413	2.43445	0.0005	0.00387949	ASIC4
XLOC_012775	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	31.3342	40.7206	0.378019	1.48899	0.00935	0.0435058	CMPK2
XLOC_012874	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.23448	7.04083	0.733561	2.48284	0.0001	0.000961775	CYP1B1
XLOC_013019	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	6.25679	9.14613	0.547739	1.54051	0.00765	0.0370403	ST3GAL5
XLOC_013062	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.02225	1.31223	-0.623942	-1.60107	0.0058	0.0296302	MGAT4A
XLOC_013141	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.3103	19.2304	0.426334	1.75438	0.00445	0.0239008	HS6ST1
XLOC_013192	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.90369	5.9776	0.614727	1.60437	0.00525	0.0273518	ACVR1
XLOC_013277	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	131.498	98.8119	-0.412283	-1.90213	0.00205	0.0126363	SLC40A1
XLOC_013278	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	10.0855	14.2814	0.50186	1.79765	0.00665	0.0330961	OSGEPL1
XLOC_013486	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	5.33698	7.90476	0.566697	1.7653	0.00275	0.0161062	SIRPA
XLOC_013551	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.19754	2.40388	1.0053	2.27891	0.0001	0.000961775	SLC24A3
XLOC_013597	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	98.2692	50.405	-0.963174	-4.67297	0.00005	0.000514911	MAPRE1
XLOC_013637	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	270.253	158.142	-0.773093	-3.52725	0.00005	0.000514911	RPN2
XLOC_013658	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	20.2252	26.7805	0.405029	1.74667	0.00565	0.0290199	TOP1
XLOC_013806	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	19.0042	25.6056	0.430144	1.77492	0.00555	0.0286027	SRXN1
XLOC_013839	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	27.9441	21.657	-0.367708	-1.44551	0.01045	0.0475086	RNF24
XLOC_013843	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	9.3812	6.9126	-0.440544	-1.65073	0.0035	0.01964	SLC23A2
XLOC_013921	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.3101	10.7648	-0.410711	-1.68307	0.0055	0.0283911	PLAGL2
XLOC_013922	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	25.8899	20.3029	-0.350705	-1.5006	0.0091	0.0425675	C20orf112
XLOC_014013	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	28.2481	18.3095	-0.625564	-2.43994	0.00005	0.000514911	SLC13A3,TP53RK
XLOC_014029	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	10.3433	7.76006	-0.414562	-1.58747	0.00575	0.0294227	NFATC2
XLOC_014083	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	12.804	17.9072	0.483946	1.61565	0.0052	0.0271358	STMN3
XLOC_014124	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	9.82605	13.2912	0.435792	1.60602	0.0048	0.0254141	BACH1
XLOC_014149	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	53.6185	40.602	-0.401181	-1.82638	0.00125	0.00838906	SON
XLOC_014238	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	18.4301	13.9595	-0.400813	-1.64363	0.0085	0.0403109	HSPA13
XLOC_014507	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.84031	1.60462	-0.823812	-1.92604	0.00105	0.0072473	OSBP2
XLOC_014523	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	169.095	111.588	-0.599648	-2.66392	0.00005	0.000514911	FBXO7
XLOC_014708	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.911595	2.58166	1.50184	2.56884	0.0001	0.000961775	PRAME
XLOC_014713	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	87.4515	48.7579	-0.842846	-2.83439	0.00005	0.000514911	IGLL1
XLOC_014718	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	20.0924	11.5315	-0.801063	-1.57085	0.008	0.0383983	CHCHD10
XLOC_014810	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	159.661	110.687	-0.528519	-2.35838	0.00005	0.000514911	MFNG
XLOC_014869	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	26.8114	20.5054	-0.386842	-1.4763	0.0092	0.0429418	ARFGAP3
XLOC_015014	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.549	20.6585	0.505814	2.10065	0.00055	0.00420702	ITGA9
XLOC_015025	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	11.5636	8.2609	-0.485225	-1.57621	0.0055	0.0283911	EXOG
XLOC_015105	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.84469	5.87782	0.612416	1.91672	0.0008	0.00577152	DAG1
XLOC_015152	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.20347	0.658311	1.69396	2.01689	0.0017	0.0108291	CACNA2D3
XLOC_015226	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	5.49435	3.29691	-0.736836	-1.86545	0.00935	0.0435058	TMEM45A
XLOC_015276	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	22.2881	16.2982	-0.451566	-1.73437	0.00275	0.0161062	POGLUT1
XLOC_015314	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	12.0173	16.5678	0.463268	1.71259	0.00925	0.0431308	PODXL2
XLOC_015384	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	13.0755	18.1037	0.469413	1.79219	0.002	0.0123842	C3orf58
XLOC_015417	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.17534	5.94158	0.903933	2.08353	0.0027	0.0158596	PTX3
XLOC_015426	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	5.31621	10.1871	0.938272	2.97659	0.00005	0.000514911	C3orf80
XLOC_015526	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	12.2934	17.255	0.489129	1.90743	0.00235	0.014152	FAM43A
XLOC_015541	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	59.5408	44.3495	-0.424961	-1.68259	0.0037	0.0205576	FYTTD1
XLOC_015598	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	11.8148	7.07904	-0.738973	-2.49584	0.0001	0.000961775	DPH3
XLOC_015629	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.80636	5.72252	0.588241	2.20748	0.0003	0.00251452	TRANK1
XLOC_015686	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.571871	0.960786	0.748525	1.5327	0.0095	0.044054	PLXNB1
XLOC_015749	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	6.95629	3.20745	-1.11689	-3.3106	0.00005	0.000514911	DUSP7
XLOC_015761	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	23.5955	18.2579	-0.369991	-1.66019	0.00565	0.0290199	PBRM1
XLOC_015877	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	70.7965	38.0262	-0.896682	-4.2629	0.00005	0.000514911	NAA50
XLOC_015963	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	101.934	75.0577	-0.441565	-1.9232	0.00715	0.0350815	ANAPC13
XLOC_016092	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.362348	0.710255	0.970963	1.76618	0.0052	0.0271358	C3orf70
XLOC_016139	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	146.228	100.52	-0.540748	-2.45974	0.00005	0.000514911	TFRC
XLOC_016282	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	11.7314	7.1294	-0.718527	-2.77077	0.00005	0.000514911	KLHL5
XLOC_016289	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	6.67946	4.88744	-0.450652	-1.68772	0.00345	0.0194119	N4BP2
XLOC_016332	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	25.1146	18.8517	-0.413831	-1.79836	0.0017	0.0108291	REST
XLOC_016398	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	23.8804	34.3792	0.525709	1.95683	0.0007	0.00515778	BMP2K
XLOC_016410	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	27.775	39.7674	0.517796	2.04486	0.0002	0.00176911	AGPAT9
XLOC_016524	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.39049	3.89884	0.705737	2.13699	0.0006	0.00452841	MMAA
XLOC_016802	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.92752	3.72846	0.951834	2.01014	0.0087	0.0410658	CXCL10
XLOC_016937	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.59504	2.90867	-0.659716	-2.16408	0.0004	0.00321384	SETD7
XLOC_016947	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	10.6481	35.4215	1.73403	3.85667	0.00005	0.000514911	GYPE
XLOC_016948	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.54675	15.706	2.62459	7.23383	0.00005	0.000514911	GYPB
XLOC_016949	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.122254	1.16112	3.24755	3.88183	0.00005	0.000514911	GYPA
XLOC_016999	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.785237	1.61798	1.04299	2.27361	0.00015	0.00137554	MFAP3L
XLOC_017202	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	31.047	52.7228	0.763974	3.44036	0.00005	0.000514911	CRHBP
XLOC_017420	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	6.005	8.09767	0.431343	1.67819	0.00455	0.0243297	SLC26A2
XLOC_017433	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	278.893	211.365	-0.399974	-1.8672	0.00125	0.00838906	G3BP1
XLOC_017551	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	8.02212	11.1544	0.475559	1.73155	0.0019	0.0118756	SLC12A7
XLOC_017646	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	23.899	14.4385	-0.727024	-3.06917	0.00005	0.000514911	EMB
XLOC_017667	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.83739	6.08876	0.666023	1.75445	0.0021	0.0128976	PLK2
XLOC_017670	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	7.0732	3.76108	-0.911216	-2.57941	0.00005	0.000514911	ELOVL7
XLOC_017710	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	18.3286	11.1766	-0.713611	-2.88542	0.00005	0.000514911	LHFPL2
XLOC_017795	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.49995	1.08562	1.11866	1.50226	0.00475	0.0252001	P4HA2
XLOC_017902	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	22.3202	16.0705	-0.473936	-1.70155	0.00365	0.0203304	TNIP1
XLOC_017966	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.304006	0.708792	1.22126	1.9828	0.00305	0.0175442	GPRIN1
XLOC_018066	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	82.6764	107.026	0.372411	1.80319	0.0101	0.0462494	GMPR
XLOC_018198	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	756.15	557.314	-0.440182	-1.77129	0.00145	0.00948006	AIF1
XLOC_018234	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	20	27.3198	0.449944	1.60951	0.0048	0.0254141	SLC39A7
XLOC_018267	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	60.0781	39.265	-0.613597	-2.73549	0.00005	0.000514911	KCTD20
XLOC_018269	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.328	43.8134	1.61253	5.47469	0.00005	0.000514911	CDKN1A
XLOC_018336	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	9.4062	6.34426	-0.568161	-2.10926	0.0005	0.00387949	CD2AP
XLOC_018910	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	9.45875	19.9518	1.07679	3.52931	0.00005	0.000514911	RHAG
XLOC_018929	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	11.9357	19.2961	0.693024	2.48104	0.0006	0.00452841	GSTA4
XLOC_018990	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	17.7421	11.6085	-0.611993	-2.49184	0.00005	0.000514911	RNGTT
XLOC_019025	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	10.9293	16.5147	0.595548	2.50688	0.00005	0.000514911	SEC63
XLOC_019083	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	13.8769	19.4562	0.487549	2.0245	0.0012	0.00810807	STX7
XLOC_019185	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.574269	1.37975	1.26461	2.52677	0.00005	0.000514911	RPS6KA2
XLOC_020338	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	2.27703	3.45832	0.602917	1.49279	0.0092	0.0429418	PSMG3-AS1
XLOC_020341	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	149.081	198.818	0.415353	1.56489	0.00545	0.0281808	NUDT1
XLOC_020346	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	12.0437	17.2197	0.515777	2.118	0.00055	0.00420702	TTYH3
XLOC_020471	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.42286	6.35801	0.523597	1.66048	0.00405	0.0221216	ZMIZ2
XLOC_020524	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	54.1374	42.5846	-0.346292	-1.63515	0.00755	0.0366526	TMEM248
XLOC_020598	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.07229	2.50742	-0.699634	-1.77659	0.00295	0.0170656	CLDN12
XLOC_020609	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	143.539	103.222	-0.47569	-2.68144	0.00085	0.0060702	GNG11
XLOC_020626	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	91.6833	64.5067	-0.507209	-2.08058	0.0003	0.00251452	ARPC1A
XLOC_020747	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.23046	6.07208	0.521379	1.63762	0.00835	0.0397513	SMO
XLOC_021303	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	30.0807	20.5075	-0.55269	-2.12487	0.0002	0.00176911	RBM28
XLOC_021349	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	70.7439	55.1588	-0.359014	-1.49206	0.0095	0.044054	MKRN1
XLOC_021389	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.01446	6.21657	0.630911	1.79438	0.0064	0.0320918	ZNF467
XLOC_021468	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	8.98165	13.1398	0.548894	1.63248	0.00465	0.0247685	NEIL2
XLOC_021556	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	23.5564	18.0805	-0.381685	-1.64571	0.00375	0.0207827	TACC1
XLOC_021706	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	15.2504	20.2742	0.410796	1.58008	0.00505	0.0264964	FZD6
XLOC_021883	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	12.4106	9.37403	-0.404836	-1.4298	0.0107	0.0484022	DLC1
XLOC_021910	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	15.2863	22.1809	0.537085	1.92499	0.00185	0.0116157	TNFRSF10B
XLOC_021957	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.18822	4.71529	0.564596	1.75148	0.0026	0.0153776	RAB11FIP1
XLOC_022129	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	57.5414	33.1037	-0.797607	-3.49538	0.00005	0.000514911	AZIN1
XLOC_022219	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	34.3324	25.4522	-0.43178	-1.84201	0.00815	0.0389778	NAPRT1
XLOC_022258	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	21.5716	15.5339	-0.473713	-2.00285	0.0005	0.00387949	DOCK8
XLOC_022344	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	7.76605	5.67165	-0.453412	-1.57388	0.0102	0.0466036	RECK
XLOC_022561	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	22.8372	15.034	-0.603163	-2.65741	0.00005	0.000514911	GAPVD1
XLOC_022562	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	4.80241	7.15588	0.57537	1.59274	0.00605	0.0306513	PBX3
XLOC_022595	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	21.2763	13.7287	-0.632049	-2.61024	0.00005	0.000514911	TBC1D13
XLOC_022673	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	79.4314	103.228	0.378046	1.50242	0.0078	0.0376158	PHPT1
XLOC_022694	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	6.72909	12.5152	0.895201	3.26632	0.00005	0.000514911	TOR4A
XLOC_022798	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.859915	1.489	0.792079	1.49543	0.00955	0.0442416	FAM219A
XLOC_022820	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	6.64441	10.9536	0.72119	1.66238	0.00365	0.0203304	TPM2
XLOC_023064	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	23.9916	14.772	-0.699665	-2.92586	0.00005	0.000514911	STRBP
XLOC_023073	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	27.9705	19.1634	-0.545556	-2.2238	0.0002	0.00176911	PPP6C
XLOC_023083	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	15.4911	25.5711	0.723069	2.14213	0.0002	0.00176911	TOR2A
XLOC_023186	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	14.6697	10.0417	-0.546832	-2.10764	0.0006	0.00452841	SAPCD2
XLOC_023509	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	11.8966	8.78483	-0.437458	-1.62343	0.0092	0.0429418	DIAPH2
XLOC_023686	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	1.86437	3.30471	0.825839	1.92047	0.0014	0.00921562	ZNF185
XLOC_023776	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	17.6829	13.4386	-0.39597	-1.4591	0.0106	0.0480525	SCML2
XLOC_023890	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	0.194271	0.79922	2.04052	2.00094	0.00065	0.00484541	ALAS2
XLOC_023911	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	3.94951	6.8901	0.80285	2.26937	0.0001	0.000961775	EDA2R
XLOC_023973	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	13.0671	18.3954	0.493408	1.83157	0.0016	0.0102984	SYTL4
XLOC_023993	ST_HSC_LacZ	ST_HSC_shCTCFTCF	OK	34.1171	48.3825	0.503991	1.55956	0.0056	0.0288107	BEX2
XLOC_000131	plusplus_LacZ	plusplus_shCTCF	OK	44.651	32.3864	-0.463305	-1.81854	0.00175	0.0110888	NECAP2
XLOC_000251	plusplus_LacZ	plusplus_shCTCF	OK	45.7383	33.7031	-0.440524	-2.04815	0.00095	0.00666836	TXLNA
XLOC_000306	plusplus_LacZ	plusplus_shCTCF	OK	56.7193	42.0837	-0.430578	-2.03389	0.0013	0.0086707	ZMPSTE24
XLOC_000341	plusplus_LacZ	plusplus_shCTCF	OK	33.9478	26.0778	-0.380497	-1.4603	0.01095	0.0492929	DPH2
XLOC_000639	plusplus_LacZ	plusplus_shCTCF	OK	10.2196	6.05521	-0.755091	-2.28068	0.00175	0.0110888	LIX1L
XLOC_000796	plusplus_LacZ	plusplus_shCTCF	OK	8.51924	13.4743	0.661417	2.01748	0.0045	0.0241122	MNDA
XLOC_000825	plusplus_LacZ	plusplus_shCTCF	OK	190.441	132.325	-0.525253	-3.71383	0.0011	0.00753475	FCER1G
XLOC_000842	plusplus_LacZ	plusplus_shCTCF	OK	20.6349	13.6744	-0.593608	-2.54103	0.00005	0.000514911	UHMK1
XLOC_000940	plusplus_LacZ	plusplus_shCTCF	OK	31.5954	22.3499	-0.499448	-2.13056	0.00165	0.0105626	RGS18
XLOC_000987	plusplus_LacZ	plusplus_shCTCF	OK	12.6578	7.97302	-0.666832	-2.77442	0.00005	0.000514911	ATP2B4
XLOC_001005	plusplus_LacZ	plusplus_shCTCF	OK	0.904909	1.71842	0.925235	1.53604	0.0094	0.04369	CTSE
XLOC_001028	plusplus_LacZ	plusplus_shCTCF	OK	7.60269	5.74344	-0.404595	-1.57203	0.00875	0.0412558	DIEXF
XLOC_001051	plusplus_LacZ	plusplus_shCTCF	OK	20.2277	11.6992	-0.789924	-3.20679	0.00005	0.000514911	KCTD3
XLOC_001079	plusplus_LacZ	plusplus_shCTCF	OK	0.826332	1.40153	0.762213	1.74579	0.0036	0.0201005	C1orf95
XLOC_001392	plusplus_LacZ	plusplus_shCTCF	OK	5.65685	8.23055	0.540992	1.72339	0.003	0.0173049	PTAFR
XLOC_001740	plusplus_LacZ	plusplus_shCTCF	OK	0.255935	0.596394	1.22049	2.00628	0.001	0.00695847	IGSF3
XLOC_001798	plusplus_LacZ	plusplus_shCTCF	OK	116.83	93.5597	-0.32045	-1.46469	0.0095	0.044054	ANP32E
XLOC_001826	plusplus_LacZ	plusplus_shCTCF	OK	85.7408	60.1548	-0.511303	-2.63807	0.0013	0.0086707	S100A10
XLOC_001852	plusplus_LacZ	plusplus_shCTCF	OK	766.994	602.736	-0.347688	-2.61516	0.0095	0.044054	S100A6
XLOC_001854	plusplus_LacZ	plusplus_shCTCF	OK	2978.94	2360.67	-0.335602	-1.51588	0.0068	0.0336914	S100A4
XLOC_002113	plusplus_LacZ	plusplus_shCTCF	OK	138.496	99.9213	-0.470979	-2.14424	0.00035	0.00286871	PTPN7
XLOC_002116	plusplus_LacZ	plusplus_shCTCF	OK	32.9858	24.0842	-0.453759	-2.0702	0.0002	0.00176911	KDM5B
XLOC_002262	plusplus_LacZ	plusplus_shCTCF	OK	4.09033	2.18143	-0.906945	-2.63007	0.0001	0.000961775	NID1
XLOC_002467	plusplus_LacZ	plusplus_shCTCF	OK	37.36	23.9927	-0.638897	-2.75	0.00005	0.000514911	TFAM
XLOC_002473	plusplus_LacZ	plusplus_shCTCF	OK	4.4341	6.37349	0.523444	1.77874	0.0019	0.0118756	ARID5B
XLOC_002634	plusplus_LacZ	plusplus_shCTCF	OK	0.306243	0.580314	0.922158	1.60719	0.01115	0.0499943	CNNM1
XLOC_002951	plusplus_LacZ	plusplus_shCTCF	OK	17.027	12.7409	-0.418355	-1.76226	0.00385	0.0212353	CCDC6
XLOC_003078	plusplus_LacZ	plusplus_shCTCF	OK	0.803442	2.08058	1.37272	2.49731	0.0009	0.00636826	SFRP5
XLOC_003090	plusplus_LacZ	plusplus_shCTCF	OK	62.8293	46.261	-0.441641	-1.89513	0.0007	0.00515778	ERLIN1
XLOC_003167	plusplus_LacZ	plusplus_shCTCF	OK	0.260143	0.713349	1.4553	1.77447	0.0003	0.00251452	FGFR2
XLOC_003265	plusplus_LacZ	plusplus_shCTCF	OK	11.0325	8.01236	-0.461456	-1.40133	0.0092	0.0429418	MIR4687,STIM1
XLOC_003435	plusplus_LacZ	plusplus_shCTCF	OK	25.3368	19.5995	-0.37042	-1.56679	0.00545	0.0281808	ATG13
XLOC_003594	plusplus_LacZ	plusplus_shCTCF	OK	2.62603	1.54621	-0.76415	-1.63354	0.00565	0.0290199	RPS6KA4
XLOC_003711	plusplus_LacZ	plusplus_shCTCF	OK	25.5882	32.7243	0.354886	1.46934	0.00995	0.0457094	POLD3
XLOC_003817	plusplus_LacZ	plusplus_shCTCF	OK	44.0379	34.8614	-0.337115	-1.5624	0.0103	0.0469751	DLAT
XLOC_003850	plusplus_LacZ	plusplus_shCTCF	OK	83.097	59.8232	-0.474089	-2.14192	0.0001	0.000961775	ARCN1
XLOC_003875	plusplus_LacZ	plusplus_shCTCF	OK	20.1166	14.9975	-0.423665	-1.79183	0.0015	0.00975789	SC5DL
XLOC_004007	plusplus_LacZ	plusplus_shCTCF	OK	1802.6	2368.82	0.394093	3.04033	0.00485	0.0256285	HBB
XLOC_004008	plusplus_LacZ	plusplus_shCTCF	OK	937.052	1232.38	0.395248	2.7032	0.003	0.0173049	HBD
