attrib_name,average surv>24 months,average surv<24 months,log2FC stratified by survival
SMPDL3A,0.004596479,0.128558925,0.123962446
AKAP4,-0.014591572,0.109329197,0.123920768
C17orf62,-0.098548293,0.025351438,0.123899731
GLCCI1,-0.004051885,0.119816722,0.123868607
NAA10,-0.105621728,0.01823834,0.123860068
BLOC1S3,-0.075199253,0.04863482,0.123834073
MARVELD3,-0.0299367,0.093871782,0.123808482
DAXX,-0.071574182,0.052203611,0.123777793
COX8A,-0.093643741,0.030073328,0.123717069
UCK1,-0.084083677,0.03962139,0.123705067
MAFF,-0.063137767,0.060500726,0.123638492
CCNYL1,-0.031729872,0.091885238,0.12361511
TCP10L,-0.038910206,0.084601662,0.123511868
NRG2,-0.055871053,0.067583231,0.123454284
FKBPL,-0.051943634,0.071488394,0.123432028
NDUFA6,-0.048122475,0.075289027,0.123411503
ARL2BP,-0.056360028,0.067011567,0.123371595
SNORA45,-0.101979908,0.021374408,0.123354315
ACTL7A,-0.043054232,0.080096696,0.123150928
C2orf58,0.066800782,0.189862049,0.123061267
NCRNA00085,0.064360135,0.187410865,0.12305073
PITRM1,-0.09491867,0.028122049,0.123040719
ASCC1,-0.068283321,0.054693599,0.12297692
C11orf52,-0.042713727,0.080249169,0.122962896
FREM2,0.02839527,0.151331962,0.122936691
FAM26D,-0.0498,0.073133615,0.122933615
C2orf50,-0.017321302,0.105575222,0.122896523
C11orf92,0.003149609,0.125997522,0.122847914
MEN1,-0.100758748,0.022039393,0.122798142
C22orf24,-0.117596444,0.00516604,0.122762484
PDXK,-0.054175107,0.068585982,0.122761089
FLII,-0.115131472,0.007606193,0.122737666
STARD5,-0.01693606,0.105787709,0.122723769
E4F1,-0.113596444,0.009049981,0.122646424
MTFMT,-0.077443314,0.04519356,0.122636874
SFRP5,0.010267852,0.132827138,0.122559286
PLSCR2,-0.035061415,0.087453562,0.122514977
PREB,-0.076636344,0.045824022,0.122460366
SAMD7,-0.068636309,0.053733666,0.122369975
COL18A1,0.05097941,0.173256389,0.122276979
ZNF862,-0.11573261,0.006523273,0.122255883
SNORA57,-0.098475747,0.023773994,0.122249741
ARHGDIG,-0.085638549,0.036596492,0.122235041
MEIS3,-0.03772276,0.084452054,0.122174814
CCDC22,-0.098203094,0.023966464,0.122169558
ELF4,-0.093832183,0.028330979,0.122163163
MRPL55,-0.101896764,0.020123237,0.122020001
PSMD2,-0.069345804,0.05263582,0.121981624
PGAM1,-0.088254943,0.033723019,0.121977963
OR13C5,-0.140303378,-0.018340105,0.121963273
PTPRJ,0.010807468,0.132711685,0.121904217
TMEM222,-0.092890932,0.028998113,0.121889044
FASN,-0.12448478,-0.002602318,0.121882462
C15orf52,-0.102727098,0.019089604,0.121816702
OR13A1,-0.090107326,0.031705482,0.121812808
SLC6A6,-0.081075711,0.040637729,0.121713441
PPAN,-0.106909353,0.014704352,0.121613705
TANC2,0.035142461,0.156690122,0.121547661
HTR3A,0.033455156,0.154979106,0.121523949
SNX31,-0.036483464,0.085037793,0.121521257
SPOP,-0.064624929,0.056883892,0.121508821
HM13,-0.062918777,0.058503323,0.1214221
MAPK1,-0.056234708,0.065124849,0.121359558
RPL28,-0.104609317,0.016730867,0.121340184
NMUR1,-0.055644915,0.065631124,0.121276038
ZCCHC24,0.052081543,0.173318941,0.121237398
MMP11,0.071315078,0.192544904,0.121229826
GMNN,-0.030527667,0.090693413,0.12122108
SCAMP3,-0.08005825,0.041123423,0.121181674
COX5B,-0.069264758,0.051867842,0.1211326
ZER1,-0.108037767,0.013088897,0.121126663
LOC100289341,-0.107179161,0.013875737,0.121054898
PRSS35,0.056912696,0.177934809,0.121022114
HS1BP3,-0.105249929,0.015727816,0.120977745
LDOC1L,-0.077472119,0.043462255,0.120934375
TRAK2,-0.01825761,0.102673586,0.120931196
LRRCC1,-0.010487696,0.110359541,0.120847237
TBC1D22A,-0.077340434,0.043500282,0.120840716
IDH1,-0.114027027,0.006810276,0.120837303
RNASE12,-0.075245306,0.045567553,0.120812859
NSMCE1,-0.06522756,0.055577992,0.120805553
DENND4B,-0.080138727,0.040578387,0.120717114
ARMC2,-0.05272692,0.067965364,0.120692284
ADRBK2,-0.052609815,0.068023256,0.120633071
TP53I3,-0.132577881,-0.011964323,0.120613558
THSD4,0.051332824,0.1719155,0.120582677
SLC5A9,-0.076880334,0.043696294,0.120576629
SCGN,-0.053045768,0.067517636,0.120563404
AKR7A3,-0.103126174,0.01737006,0.120496233
CR2,0.112146195,0.232629425,0.12048323
PCBD1,-0.10101138,0.019443523,0.120454903
FAM136B,-0.057831046,0.062587608,0.120418653
CCHCR1,-0.081426387,0.038887743,0.12031413
FOXI2,-0.002028698,0.118081151,0.12010985
GIMAP5,0.017864011,0.137825775,0.119961764
VWC2L,-0.032211949,0.087686995,0.119898944
HEPN1,-0.024706615,0.095175887,0.119882501
GRB7,-0.056029587,0.063819398,0.119848986
HIRA,-0.077993599,0.041848262,0.119841861
DDB1,-0.062530477,0.057265445,0.119795922
C6orf208,-0.05526963,0.064495026,0.119764656
FAM120AOS,-0.049440825,0.070228959,0.119669784
DNM2,-0.065712945,0.053952277,0.119665222
NDUFS2,-0.070638585,0.048997496,0.119636081
RCBTB2,-0.024254303,0.095363922,0.119618225
MYL5,-0.118433286,0.00116169,0.119594976
TINF2,-0.060639545,0.058916043,0.119555588
HIST3H2BB,0.018603236,0.138107958,0.119504721
MAP4K2,-0.081672546,0.037752493,0.119425039
RAD9A,-0.085943599,0.033473886,0.119417485
GRIN3B,-0.137342141,-0.018122933,0.119219208
PCGF5,-0.019524538,0.099659821,0.119184359
RNASEH2A,-0.062763442,0.056419752,0.119183194
GML,-0.060378734,0.058697811,0.119076545
DTX3L,-0.026186238,0.092752997,0.118939234
PAQR6,-0.172052063,-0.053195412,0.118856651
GAPDHS,-0.134452738,-0.015699537,0.118753201
CCDC137,-0.103302952,0.01544234,0.118745292
AIFM1,-0.067649253,0.051057989,0.118707242
CDK2AP2,-0.061140789,0.057502956,0.118643745
RAB33A,-0.081840647,0.036761133,0.11860178
BCO2,-0.098066714,0.020438632,0.118505346
DFNB31,-0.095431046,0.023064957,0.118496003
RASL10B,-0.017600676,0.10088292,0.118483596
MYO3A,-0.056114083,0.062326928,0.11844101
RNF151,-0.097325427,0.021099814,0.118425241
OR10Z1,-0.022641358,0.09577443,0.118415788
CHRNA1,0.005703521,0.12402231,0.118318789
NBPF22P,-0.027069808,0.091110739,0.118180547
MYD88,-0.079441572,0.038680201,0.118121773
LOC100130093,-0.048730228,0.069377447,0.118107675
CAPN10,-0.117845733,0.000257022,0.118102755
FH,-0.052271728,0.065721058,0.117992787
ZDHHC19,0.003187482,0.121158744,0.117971262
TPRXL,-0.02690409,0.091063484,0.117967574
HLA-H,-0.065521088,0.052434018,0.117955106
RRH,0.027895519,0.145820842,0.117925323
KSR1,-0.02065857,0.09721995,0.11787852
TECTA,0.010744132,0.128616141,0.117872009
KDM1B,-0.041933677,0.075883508,0.117817185
C19orf24,-0.129340292,-0.011525153,0.117815138
CHADL,-0.065869595,0.051922142,0.117791737
ZNF213,-0.101934175,0.01584009,0.117774265
APEH,-0.085531188,0.032214098,0.117745286
DRD2,-0.04985761,0.06788141,0.117739021
PAFAH1B3,-0.053058499,0.064510158,0.117568657
CLDN2,-0.061504018,0.056019809,0.117523827
OSR2,0.043405405,0.160916708,0.117511302
TMEM151A,-0.072878129,0.04458708,0.11746521
GLUD1,-0.090015718,0.027417519,0.117433237
PAX9,0.032364083,0.149686254,0.117322171
C12orf62,-0.096010846,0.021272648,0.117283495
PRKD3,0.067454801,0.184722069,0.117267268
TEX261,-0.048541714,0.068715856,0.11725757
DCTN2,-0.057285491,0.059941639,0.11722713
EGLN1,-0.001646835,0.115548248,0.117195083
TPM3,-0.056498471,0.060685588,0.117184059
ARHGAP11A,-0.012046942,0.105113832,0.117160774
MMP21,-0.126418848,-0.009262268,0.11715658
PCYT2,-0.103580939,0.013528078,0.117109017
CRYBA4,-0.035724609,0.081371264,0.117095872
PPIL6,-0.063211202,0.053883015,0.117094217
LOC145837,-0.016827632,0.100257678,0.11708531
CHRNG,-0.092019168,0.025064656,0.117083824
PDP1,-0.039480334,0.077583035,0.117063369
POM121L2,-0.03073293,0.086283902,0.117016832
KEAP1,-0.072373791,0.04461085,0.116984641
ZNF335,-0.089122226,0.02785254,0.116974766
LOC100133957,-0.079925569,0.037041536,0.116967105
CYP21A2,0.000587411,0.117553536,0.116966125
TESC,-0.067554659,0.049392506,0.116947164
SERPINE3,-0.057926885,0.058921847,0.116848731
C14orf49,-0.058927347,0.057874718,0.116802065
C14orf184,0.102654125,0.219414249,0.116760124
GPAA1,-0.101457183,0.015272306,0.116729489
TCF23,-0.067087162,0.049614517,0.116701679
ACSL4,-0.034086238,0.082609555,0.116695792
RNF187,-0.077894701,0.038762776,0.116657477
HERC6,-0.043694595,0.072941706,0.116636301
HPYR1,-0.043902667,0.072596154,0.116498821
INO80E,-0.107879516,0.008615071,0.116494587
TPSG1,0.007542923,0.124026667,0.116483744
SLC2A1,-0.000216714,0.116245419,0.116462133
MCM4,-0.054023293,0.062369732,0.116393025
B3GAT3,-0.112413122,0.00394205,0.116355172
CYP4F12,0.037450782,0.15379641,0.116345627
TLL1,0.057960064,0.174296552,0.116336488
GSTO1,-0.068602774,0.047727038,0.116329812
ANO8,-0.065660313,0.050640108,0.116300421
PRMT2,-0.081671586,0.034628273,0.116299859
NMNAT2,0.014257717,0.130544573,0.116286856
CD48,0.09789591,0.214074395,0.116178485
HGS,-0.120011309,-0.003839333,0.116171975
UNC5B,0.059047475,0.175214071,0.116166596
IGSF21,-0.002551636,0.113596747,0.116148383
FAR1,-0.026921266,0.089201069,0.116122335
LOC285733,-0.031594239,0.084519385,0.116113624
ORC1L,-0.021933464,0.09416971,0.116103174
ZNF331,0.004446657,0.120519548,0.116072891
C6orf124,0.016395341,0.13225078,0.115855438
HIRIP3,-0.052862696,0.062972919,0.115835615
DNAJC8,-0.046816607,0.069012389,0.115828997
RIN3,-0.089332966,0.026478894,0.115811859
CAB39,-0.029955868,0.085731796,0.115687664
PPP2R1B,-0.019359246,0.096201749,0.115560995
FAM135B,-0.105895697,0.009642669,0.115538366
MIA,-0.062900178,0.052586663,0.11548684
SPIC,0.0994734,0.214955137,0.115481737
SAMM50,-0.069123257,0.046267762,0.11539102
SLC23A3,-0.071148755,0.044223307,0.115372062
HIST1H3F,-0.005203201,0.110163143,0.115366344
C22orf23,-0.063991892,0.051284689,0.11527658
CLEC6A,0.053819523,0.169091475,0.115271951
XRCC6,-0.055153023,0.06011829,0.115271313
MFAP5,0.027964651,0.143163007,0.115198355
PEG3AS,-0.046578236,0.068392346,0.114970583
IGSF5,-0.067054018,0.047877481,0.1149315
HAT1,-0.05394559,0.060980929,0.114926519
TBC1D22B,-0.061773898,0.053150613,0.114924511
TTC39A,-0.021778485,0.093111255,0.11488974
MBD6,-0.094454232,0.020424161,0.114878393
IL16,0.002758535,0.11761122,0.114852685
BTK,-0.06472059,0.050129698,0.114850288
IFNE,-0.058371266,0.056459433,0.114830699
CSF1R,-0.071279659,0.043525543,0.114805201
DCAF15,-0.086101458,0.028692159,0.114793617
ARRDC4,-0.050093848,0.064689994,0.114783841
ARSJ,0.033081792,0.147776084,0.114694291
MYT1,-0.021268243,0.093404405,0.114672648
C8orf30A,-0.090786735,0.023805496,0.114592232
CABYR,-0.036064474,0.078514504,0.114578978
LMCD1,0.119449182,0.233993237,0.114544055
CLDN3,-0.113106686,0.001419419,0.114526105
STK31,-0.004228023,0.110291259,0.114519282
CARD10,-0.041808464,0.072657226,0.11446569
ARPC2,-0.068709282,0.045727162,0.114436444
ST3GAL2,-0.076570021,0.037866287,0.114436308
RIC8A,-0.073679125,0.0407174,0.114396525
IFITM5,-0.10943606,0.004937677,0.114373736
CASR,-0.013657468,0.100699411,0.114356879
TMEM180,-0.082419239,0.031931393,0.114350632
SYT3,-0.00067756,0.113672224,0.114349784
POLR3GL,-0.043598186,0.070711305,0.114309491
ZDHHC7,-0.077285811,0.036807917,0.114093728
SQRDL,-0.064766465,0.049314599,0.114081064
HCCS,-0.037341394,0.076737576,0.11407897
SOX2OT,-0.064516607,0.049536405,0.114053012
RCVRN,-0.109701565,0.004307484,0.114009049
SLC38A5,-0.049765683,0.064218982,0.113984664
HRH2,-0.05097973,0.062882006,0.113861736
RNF222,0.007811949,0.12165473,0.113842782
MFSD3,-0.164323044,-0.050640708,0.113682336
PLSCR4,0.282198791,0.395855737,0.113656947
APEX2,-0.071198506,0.042453848,0.113652354
PSMD13,-0.058713869,0.054904978,0.113618847
SLC25A39,-0.051738371,0.061785367,0.113523738
NUAK1,0.082364723,0.195825642,0.11346092
EXOC3L,-0.070823506,0.042617682,0.113441188
KLK2,-0.097011913,0.016425673,0.113437586
ABHD15,-0.108988514,0.004435264,0.113423778
C8orf33,-0.05740633,0.055987975,0.113394305
PROSC,-0.05275409,0.060615221,0.113369311
ADCK2,-0.084278521,0.029048252,0.113326773
TBC1D10C,-0.08971643,0.023583071,0.113299501
PRND,-0.060056437,0.053228018,0.113284455
CCDC13,-0.093197688,0.020075044,0.113272732
DGKB,-0.013213193,0.10005419,0.113267383
PSMD3,-0.072913798,0.040345928,0.113259726
FXYD7,0.005468208,0.118709543,0.113241335
PABPC1P2,-0.099975391,0.013139159,0.11311455
VPS33B,-0.071756721,0.041319124,0.113075846
WFIKKN2,-0.04087532,0.072167345,0.113042665
AP2A2,-0.07190256,0.041097484,0.113000045
KLHL6,-0.026062909,0.086926405,0.112989314
STX10,-0.068776849,0.044209961,0.11298681
AQPEP,-0.011106081,0.10186362,0.112969701
NENF,-0.070751743,0.042212972,0.112964714
STRN4,-0.08686931,0.026085783,0.112955093
LOC283314,-0.090266323,0.02264739,0.112913713
IQGAP1,-0.021284459,0.091601323,0.112885782
GCM1,-0.040351778,0.07252167,0.112873448
RRP1B,-0.049459211,0.063383595,0.112842805
LPA,-0.075710669,0.037068549,0.112779218
TMEM43,-0.099253129,0.013509814,0.112762944
GVIN1,0.01095537,0.123712468,0.112757098
BYSL,-0.08952628,0.023219274,0.112745555
EMB,-0.102045092,0.010664071,0.112709163
EIF2C2,-0.036084104,0.07660757,0.112691674
TYSND1,-0.111873506,0.000816007,0.112689514
GGT8P,-0.057084886,0.055571836,0.112656722
TNFSF11,0.088301849,0.200936651,0.112634802
SERHL,-0.084864972,0.027766283,0.112631255
ACADS,-0.120153805,-0.007537717,0.112616088
KCNK15,-0.051139794,0.061467547,0.112607341
COPE,-0.091307539,0.021214608,0.112522147
ANGPTL5,-0.02620697,0.086259962,0.112466932
SNORA29,-0.129608464,-0.017156474,0.11245199
KLHDC7A,-0.05078357,0.061540902,0.112324473
HNF1B,-0.070780797,0.041442909,0.112223705
ZNF793,0.014528201,0.126730236,0.112202036
CTU2,-0.108562945,0.003634602,0.112197547
CDK5R1,0.02758101,0.139773608,0.112192598
PTGES,0.025806366,0.137963461,0.112157096
MFAP1,-0.036689403,0.075386692,0.112076095
CKM,-0.126333606,-0.014289087,0.112044519
UNC13A,-0.041793919,0.070231696,0.112025615
AGXT2L2,-0.082746124,0.029275414,0.112021537
AHSG,-0.060905619,0.051108794,0.112014413
DOCK11,-0.038079623,0.073891126,0.111970749
TFB1M,-0.067211984,0.044723218,0.111935203
PRR16,0.205401671,0.317277548,0.111875877
CHMP7,-0.047140967,0.064733686,0.111874653
MKNK2,-0.071615434,0.040240578,0.111856011
CYP4X1,-0.014787091,0.097057273,0.111844364
GPC1,-0.105269061,0.006498094,0.111767156
C7orf69,-0.025507006,0.086227518,0.111734524
DNMT1,-0.049061629,0.062640603,0.111702232
ULK2,0.00128542,0.112984749,0.111699329
IGFBPL1,-0.055552703,0.056139426,0.111692129
TST,-0.115790718,-0.004119344,0.111671374
RPUSD1,-0.115750142,-0.004080953,0.111669189
ADM,0.07121707,0.182857503,0.111640433
ACTB,-0.069225996,0.042342667,0.111568662
STAP2,0.038974111,0.150528462,0.111554351
NLGN4Y,-0.024317176,0.087194936,0.111512112
CCNI2,0.019282397,0.130739574,0.111457177
CAST,0.006747297,0.118168197,0.1114209
MUS81,-0.083823364,0.027592598,0.111415962
PALLD,-0.020982539,0.090424095,0.111406634
TMUB1,-0.123794559,-0.012395661,0.111398898
UNC13B,0.078390541,0.189764704,0.111374163
TNFRSF6B,-0.101207575,0.010164352,0.111371927
MXRA8,0.014572226,0.125932646,0.111360419
MARK2,-0.086257006,0.025094725,0.111351731
HNRNPUL1,-0.062968279,0.04837901,0.111347289
GHDC,-0.113535313,-0.002226199,0.111309114
SNORA51,-0.080063193,0.031167717,0.11123091
GOLGA6L1,-0.046993777,0.064184349,0.111178126
NBPF16,-0.00449559,0.10667429,0.11116988
ZFAT,-0.027200498,0.08396117,0.111161668
ADAM9,0.040004836,0.151143173,0.111138336
E2F4,-0.062653236,0.048443923,0.111097159
SCAND1,-0.117990505,-0.006910759,0.111079746
SNAI1,-0.064169203,0.046899955,0.111069159
VCP,-0.065453876,0.045550723,0.111004599
IL28B,-0.069036238,0.041965374,0.111001611
GPR158,-0.001270341,0.109700433,0.110970774
TMEM135,-0.026703272,0.084230542,0.110933813
HPDL,-0.067618883,0.043311325,0.110930208
LAMC2,-0.032909317,0.077957563,0.110866881
PCDHA12,-0.042598684,0.068185507,0.110784192
C1orf151,-0.068037802,0.042656625,0.110694428
CD248,0.076383713,0.187033615,0.110649902
MGAT1,-0.078817034,0.031800816,0.11061785
HADH,-0.068111024,0.042445086,0.110556111
ERN2,-0.065342176,0.045183285,0.110525462
LRFN3,0.006944879,0.117443279,0.1104984
TAT,-0.062326707,0.048159158,0.110485865
PIK3R6,-0.108238336,0.002190572,0.110428907
FAM58A,-0.076174111,0.03419665,0.110370761
KLK14,-0.090142745,0.020200555,0.110343301
GADD45A,-0.019343954,0.090997554,0.110341508
NUCB1,-0.074496657,0.035833303,0.110329961
TBL3,-0.101769595,0.008509211,0.110278806
CDC42EP5,-0.023991821,0.086223696,0.110215517
OR2A1,-0.033882041,0.076321396,0.110203437
THPO,-0.027056188,0.083127494,0.110183682
CLPB,-0.067032041,0.043140572,0.110172613
OR2AK2,0.064548613,0.174663549,0.110114936
ARCN1,-0.033876743,0.076200488,0.11007723
FGF17,-0.078871444,0.031197058,0.110068501
AP1G2,-0.114340541,-0.004306763,0.110033777
UROS,-0.048868706,0.061098585,0.10996729
LOC284100,-0.018276743,0.091684761,0.109961504
OR2L2,0.0839133,0.193870745,0.109957445
P2RY6,-0.012264651,0.09768581,0.109950462
MAP2K6,0.021566927,0.131501846,0.109934919
IL22RA1,-0.040246124,0.069681432,0.109927556
C9orf103,-0.081022226,0.028870292,0.109892518
ZDHHC12,-0.111956899,-0.002094886,0.109862013
ARL2,-0.071187553,0.038673949,0.109861502
C21orf130,-0.001713193,0.108108328,0.109821522
TBC1D14,-0.096609815,0.013185041,0.109794856
CMYA5,0.029468385,0.139246848,0.109778463
TRAFD1,-0.037955014,0.071807908,0.109762922
DEXI,-0.08970857,0.02003735,0.109745921
EPHA2,0.071705583,0.18139559,0.109690006
APOL2,-0.054221515,0.05546392,0.109685435
CALY,-0.060388193,0.049288204,0.109676398
LIPF,-0.044834922,0.064815579,0.109650501
FAM166B,-0.097175889,0.012452203,0.109628092
EGR4,-0.125804623,-0.016200681,0.109603942
SVIP,-0.014216963,0.095384677,0.109601641
LENG1,-0.07087628,0.038664623,0.109540904
CTNNA2,-0.052322617,0.057198653,0.10952127
NBPF15,-0.004814189,0.104679807,0.109493996
ANKRD29,0.070060846,0.179449961,0.109389114
CLRN1OS,-0.015604267,0.093777618,0.109381886
DOLK,-0.063155725,0.046077745,0.10923347
ITSN2,-0.037743599,0.071462838,0.109206437
C1orf74,-0.025007041,0.08417961,0.109186651
WDFY2,-0.068472902,0.040704985,0.109177887
HTR2C,-0.022637162,0.086538085,0.109175248
FLJ16779,-0.09626266,0.012912503,0.109175163
GLRA3,-0.037562624,0.071612398,0.109175022
GAMT,-0.143628805,-0.034459056,0.109169749
C21orf119,-0.066330583,0.042831947,0.109162531
THEM5,0.042657077,0.151816948,0.109159871
PGLYRP3,-0.028936451,0.080123626,0.109060077
SERPINC1,-0.063702134,0.04529242,0.108994554
ILVBL,-0.113575676,-0.004671868,0.108903807
SLC45A2,-0.046363371,0.062537438,0.108900809
BACE2,0.153584246,0.262481351,0.108897104
NFATC2,-0.00537724,0.103518949,0.108896189
PIGR,-0.059577703,0.049317783,0.108895486
FAM118B,-0.046483997,0.062325282,0.108809279
IRF4,0.051511166,0.160260251,0.108749085
SART1,-0.080660882,0.028085219,0.108746101
OXTR,-0.055743634,0.052978526,0.10872216
DNAJB4,-0.01308574,0.095585462,0.108671202
ARSG,0.079240967,0.18789667,0.108655703
CECR7,0.005452738,0.114003518,0.108550779
PRKRIR,-0.024656437,0.083846992,0.108503429
UCMA,-0.054181401,0.054276409,0.10845781
RFXANK,-0.083551743,0.024839299,0.108391042
ABCF3,-0.079277987,0.029086501,0.108364488
C22orf15,-0.086257077,0.022081705,0.108338782
PLOD1,-0.097446586,0.010868682,0.108315268
PCYT1A,-0.054773044,0.053515784,0.108288829
FAM55A,-0.00607468,0.102209766,0.108284446
C1orf141,-0.08818325,0.020093526,0.108276777
REL,-0.03695473,0.07130241,0.10825714
FGF23,-0.022667745,0.085551899,0.108219645
TMEM117,0.050522155,0.158739362,0.108217207
LOC388428,-0.010487945,0.097719961,0.108207905
LOC284900,-0.048422546,0.059777617,0.108200163
C10orf118,0.007683677,0.115876184,0.108192507
C1orf50,-0.075321195,0.032836227,0.108157422
TSR2,-0.046688585,0.061459501,0.108148085
PITPNC1,-0.043094844,0.065026308,0.108121151
AHDC1,-0.10106963,0.006959045,0.108028675
DUOXA1,0.043373578,0.151200481,0.107826903
SNHG3,-0.106309531,0.001507158,0.107816688
ADARB2,0.001916501,0.10972828,0.107811779
ZNF48,-0.09168702,0.01609311,0.10778013
RIPK2,-0.041320839,0.066429448,0.107750287
CTSF,0.029550747,0.137290668,0.107739922
UBL5,-0.049640149,0.058061336,0.107701485
VPS28,-0.108702845,-0.001053463,0.107649382
ZMYND15,0.02666675,0.134300177,0.107633427
AGXT2,-0.052766679,0.054852108,0.107618786
NEU4,-0.154118172,-0.0465288,0.107589372
STIP1,-0.061124324,0.046425179,0.107549503
SCAF1,-0.10262941,0.004903387,0.107532797
LOC389791,-0.062702738,0.044820218,0.107522956
SLC9A5,-0.051695946,0.055824518,0.107520464
ACTR3,-0.032846408,0.074661055,0.107507463
